62034707210,A1296355,Consumption,7/12/2014,No,0.092,0.06,0.091,0.059,0.092,0.059,0.093,0.059,0.09,0.059,0.085,0.063,0.077,0.255,0.3,0.505,0.033,0.005,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.605,0.01,0.633,0.524,0.641,0.62,0.05,0.125,0.079,0.094,0.122,0.083,0.032
62034707210,A1296355,Consumption,8/12/2014,No,0.071,0.033,0.069,0.033,0.068,0.033,0.064,0.036,0.046,0.052,0.032,0.065,0.672,0.106,0.0,0.018,0.014,0.0,0.019,0.025,0.043,0.48,0.545,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.072,0.016,0.236,0.211,0.569,1.129,0.261,0.35,0.212,0.354,0.318,0.255,0.097,0.058,0.073,0.037
62034707210,A1296355,Consumption,9/12/2014,No,0.068,0.042,0.062,0.048,0.055,0.058,0.05,0.054,0.046,0.051,0.05,0.04,0.285,0.345,0.116,0.0,0.314,1.022,1.272,0.637,0.881,0.071,0.0,0.0,0.0,0.0,0.0,0.262,0.389,0.16,0.0,0.193,0.854,0.566,1.841,0.528,0.178,0.119,0.309,0.119,0.076,0.073,0.052,0.052,0.126,0.108,0.062,0.075
62034707210,A1296355,Consumption,10/12/2014,No,0.07,0.056,0.057,0.069,0.063,0.052,0.069,0.053,0.058,0.067,0.044,0.066,0.332,0.147,0.062,0.001,0.072,0.866,1.071,0.528,0.0,0.0,0.0,0.0,0.107,0.915,0.01,0.031,0.035,0.0,0.021,0.0,0.438,0.582,0.225,0.0,0.155,0.135,0.091,0.076,0.137,0.15,0.094,0.058,0.064,0.04,0.058,0.062
62034707210,A1296355,Consumption,11/12/2014,No,0.036,0.062,0.05,0.047,0.062,0.036,0.063,0.052,0.044,0.06,0.035,0.06,0.238,0.562,0.629,0.428,0.222,0.163,0.761,0.66,0.45,0.674,0.051,0.0,0.0,0.0,0.0,0.0,0.003,0.086,0.0,0.0,0.001,0.001,0.845,0.53,0.471,0.153,0.091,0.079,0.142,0.582,0.443,0.248,0.146,0.145,0.117,0.128
62034707210,A1296355,Consumption,12/12/2014,No,0.086,0.122,0.086,0.12,0.088,0.118,0.087,0.117,0.086,0.118,0.707,0.098,0.053,0.067,0.071,0.001,0.051,0.033,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.337,0.453,0.026,0.099,0.317,0.225,0.161,0.145,0.117,0.135,0.135,0.06,0.076,0.06,0.087
62034707210,A1296355,Consumption,13/12/2014,No,0.27,0.11,0.116,0.1,0.061,0.096,0.061,0.065,0.112,0.108,0.072,0.064,0.038,0.055,0.754,0.089,0.011,0.0,0.257,0.186,0.0,0.151,0.0,0.0,0.0,0.003,0.005,0.003,0.013,0.34,0.727,0.434,0.243,0.112,0.276,0.352,1.066,1.106,0.468,0.375,0.234,0.164,0.132,0.126,0.118,0.132,0.117,0.083
62034707210,A1296355,Consumption,14/12/2014,No,0.089,0.103,0.289,0.185,0.173,0.129,0.122,0.098,0.089,0.108,0.065,0.114,0.025,0.135,0.036,0.567,0.402,0.038,0.034,0.005,0.001,0.015,0.0,0.005,0.0,0.007,0.019,0.074,0.096,0.022,0.257,0.4,0.788,1.076,0.737,0.46,0.327,0.286,0.343,0.399,0.302,0.315,0.54,0.435,0.2,0.152,0.107,0.111
62034707210,A1296355,Consumption,15/12/2014,No,0.128,0.087,0.11,0.1,0.082,0.11,0.085,0.091,0.096,0.07,0.096,0.079,0.1,0.081,0.025,0.22,0.03,0.014,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.138,0.293,0.152,0.0,0.0,0.0,0.064,0.097,0.343,0.752,0.612,0.517,0.2,0.235,0.423,0.439,0.385,0.227,0.188,0.244,0.147
62034707210,A1296355,Consumption,16/12/2014,No,0.184,0.148,0.133,0.201,0.178,0.14,0.148,0.136,0.115,0.14,0.105,0.136,0.169,0.126,0.114,0.14,0.048,0.011,0.005,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.034,0.077,0.062,0.075,1.035,0.92,0.088,0.754,0.748,0.373,0.469,0.645,0.457,0.384,0.146,0.078,0.162,0.129,0.076,0.102
